id,full_name,url,stars,forks,commits,open_issue,closed_issue,collaborators
161847010,muammar/ml4chem,https://api.github.com/repos/muammar/ml4chem,77,14,432,6,7,2
122254837,hrpan/tetris_mcts,https://api.github.com/repos/hrpan/tetris_mcts,309,34,420,2,2,2
370275343,webis-de/small-text,https://api.github.com/repos/webis-de/small-text,175,14,418,6,20,2
28271433,antkillerfarm/antkillerfarm_crazy,https://api.github.com/repos/antkillerfarm/antkillerfarm_crazy,14,20,416,0,0,2
145744594,bstellato/mlopt,https://api.github.com/repos/bstellato/mlopt,55,11,411,8,3,2
192265758,funcwj/aps,https://api.github.com/repos/funcwj/aps,88,18,408,0,1,2
163561169,cyoon1729/RLcycle,https://api.github.com/repos/cyoon1729/RLcycle,228,55,390,0,6,2
78485664,roatienza/Deep-Learning-Experiments,https://api.github.com/repos/roatienza/Deep-Learning-Experiments,919,706,382,7,12,2
329326722,juglab/EmbedSeg,https://api.github.com/repos/juglab/EmbedSeg,70,13,380,5,8,2
347487288,SymbioticLab/Oort,https://api.github.com/repos/SymbioticLab/Oort,44,13,380,1,2,2
307948873,Muennighoff/vilio,https://api.github.com/repos/Muennighoff/vilio,68,21,373,5,4,2
302877243,fredzzhang/spatially-conditioned-graphs,https://api.github.com/repos/fredzzhang/spatially-conditioned-graphs,48,10,367,0,55,2
244456484,ilkhem/icebeem,https://api.github.com/repos/ilkhem/icebeem,48,12,365,5,0,2
46755225,nextml/caption-contest-data,https://api.github.com/repos/nextml/caption-contest-data,58,13,361,0,0,2
381293598,Shank2358/GGHL,https://api.github.com/repos/Shank2358/GGHL,240,51,360,0,20,2
116224372,wucng/TensorExpand,https://api.github.com/repos/wucng/TensorExpand,344,240,352,15,3,2
272883815,dog-qiuqiu/MobileNet-Yolo,https://api.github.com/repos/dog-qiuqiu/MobileNet-Yolo,1578,251,350,25,9,2
182520209,HiLab-git/PyMIC,https://api.github.com/repos/HiLab-git/PyMIC,151,39,350,1,8,2
155162109,iArunava/scratchai,https://api.github.com/repos/iArunava/scratchai,95,17,337,9,4,2
155847929,granularai/fabric,https://api.github.com/repos/granularai/fabric,53,15,330,2,11,2
268407220,k2kobayashi/crank,https://api.github.com/repos/k2kobayashi/crank,146,27,323,10,18,2
343429224,dorarad/gansformer,https://api.github.com/repos/dorarad/gansformer,1115,117,321,12,29,2
166888956,yaodongyu/TRADES,https://api.github.com/repos/yaodongyu/TRADES,381,96,321,3,24,2
211178030,khanhnamle1994/MetaRec,https://api.github.com/repos/khanhnamle1994/MetaRec,197,46,315,1,1,2
214117402,shenwanxiang/bidd-molmap,https://api.github.com/repos/shenwanxiang/bidd-molmap,65,21,311,3,6,2
160045161,Adi-iitd/AI-Art,https://api.github.com/repos/Adi-iitd/AI-Art,274,52,310,2,7,2
190896878,yhlleo/DeepSegmentor,https://api.github.com/repos/yhlleo/DeepSegmentor,134,60,291,3,27,2
284044462,idiap/pkwrap,https://api.github.com/repos/idiap/pkwrap,66,12,289,4,18,2
235890363,fidler-lab/social-driving,https://api.github.com/repos/fidler-lab/social-driving,122,19,285,0,1,2
295978809,Lornatang/ESRGAN-PyTorch,https://api.github.com/repos/Lornatang/ESRGAN-PyTorch,52,13,283,4,28,2
109096100,locuslab/convex_adversarial,https://api.github.com/repos/locuslab/convex_adversarial,318,79,282,8,26,2
108288256,RunzheYang/MORL,https://api.github.com/repos/RunzheYang/MORL,125,27,281,7,10,2
409856940,shabie/docformer,https://api.github.com/repos/shabie/docformer,59,14,280,14,21,2
250304697,DengPingFan/SINet,https://api.github.com/repos/DengPingFan/SINet,352,67,277,2,29,2
420837356,yjh0410/PyTorch_YOLO-Family,https://api.github.com/repos/yjh0410/PyTorch_YOLO-Family,35,12,276,8,13,2
144052261,broadinstitute/tensorqtl,https://api.github.com/repos/broadinstitute/tensorqtl,79,27,275,19,64,2
262204980,nii-yamagishilab/project-NN-Pytorch-scripts,https://api.github.com/repos/nii-yamagishilab/project-NN-Pytorch-scripts,134,25,275,0,20,2
112070868,DIYer22/boxx,https://api.github.com/repos/DIYer22/boxx,439,38,274,2,10,2
12484192,berak/opencv_smallfry,https://api.github.com/repos/berak/opencv_smallfry,56,24,269,0,4,2
51213210,dennyglee/databricks,https://api.github.com/repos/dennyglee/databricks,162,131,267,2,0,2
176975441,tamerthamoqa/facenet-pytorch-glint360k,https://api.github.com/repos/tamerthamoqa/facenet-pytorch-glint360k,162,48,267,13,5,2
139202209,mcgillmrl/prob_mbrl,https://api.github.com/repos/mcgillmrl/prob_mbrl,96,13,265,5,2,2
201498201,RTIInternational/gobbli,https://api.github.com/repos/RTIInternational/gobbli,263,23,260,8,6,2
64574867,dusty-nv/jetson-reinforcement,https://api.github.com/repos/dusty-nv/jetson-reinforcement,791,225,258,26,16,2
220329158,MarcCoru/crop-type-mapping,https://api.github.com/repos/MarcCoru/crop-type-mapping,87,25,257,1,5,2
174665021,foamliu/Speech-Transformer,https://api.github.com/repos/foamliu/Speech-Transformer,75,27,254,2,12,2
134463121,jrzaurin/RecoTour,https://api.github.com/repos/jrzaurin/RecoTour,159,39,251,1,4,2
321553953,MingSun-Tse/Regularization-Pruning,https://api.github.com/repos/MingSun-Tse/Regularization-Pruning,37,10,251,0,7,2
276739286,wenhuchen/OTT-QA,https://api.github.com/repos/wenhuchen/OTT-QA,92,18,250,3,8,2
272353126,CaptainEven/MCMOT,https://api.github.com/repos/CaptainEven/MCMOT,297,76,246,54,46,2
89074562,weiaicunzai/pytorch-cifar100,https://api.github.com/repos/weiaicunzai/pytorch-cifar100,2512,825,243,44,29,2
345360232,lkeab/BCNet,https://api.github.com/repos/lkeab/BCNet,353,46,243,4,122,2
248081452,mfinzi/constrained-hamiltonian-neural-networks,https://api.github.com/repos/mfinzi/constrained-hamiltonian-neural-networks,70,11,243,0,4,2
130251341,otenim/GLCIC-PyTorch,https://api.github.com/repos/otenim/GLCIC-PyTorch,193,34,237,8,16,2
445233524,newerton/bombcrypto-bot,https://api.github.com/repos/newerton/bombcrypto-bot,35,17,236,12,149,2
380978303,ArtLabss/tennis-tracking,https://api.github.com/repos/ArtLabss/tennis-tracking,105,23,233,0,22,2
246974265,920232796/bert_seq2seq,https://api.github.com/repos/920232796/bert_seq2seq,766,139,230,47,17,2
196018884,Ha0Tang/AttentionGAN,https://api.github.com/repos/Ha0Tang/AttentionGAN,456,74,229,15,16,2
358924604,xcmyz/FastVocoder,https://api.github.com/repos/xcmyz/FastVocoder,104,16,228,4,6,2
234975163,yuanbit/FinBERT-QA,https://api.github.com/repos/yuanbit/FinBERT-QA,43,17,226,1,1,2
166785729,p-christ/nn_builder,https://api.github.com/repos/p-christ/nn_builder,140,19,222,3,5,2
229694655,shawroad/NLP_pytorch_project,https://api.github.com/repos/shawroad/NLP_pytorch_project,348,77,211,14,3,2
258656894,mseg-dataset/mseg-api,https://api.github.com/repos/mseg-dataset/mseg-api,204,26,210,7,12,2
253843418,neulab/RIPPLe,https://api.github.com/repos/neulab/RIPPLe,116,16,210,5,5,2
282454077,Justin-Tan/high-fidelity-generative-compression,https://api.github.com/repos/Justin-Tan/high-fidelity-generative-compression,246,47,209,13,18,2
260047524,ryanchankh/mcr2,https://api.github.com/repos/ryanchankh/mcr2,124,30,209,5,4,2
179097519,yl-1993/learn-to-cluster,https://api.github.com/repos/yl-1993/learn-to-cluster,575,135,206,10,74,2
293518062,hhaAndroid/mmdetection-mini,https://api.github.com/repos/hhaAndroid/mmdetection-mini,777,149,205,27,21,2
313420910,hazdzz/STGCN,https://api.github.com/repos/hazdzz/STGCN,87,26,205,0,15,2
208799076,kamwoh/DeepIPR,https://api.github.com/repos/kamwoh/DeepIPR,49,14,203,0,2,2
219899848,kingreatwill/penter,https://api.github.com/repos/kingreatwill/penter,10,10,202,0,0,2
234296867,trushkin-ilya/face-anti-spoofer,https://api.github.com/repos/trushkin-ilya/face-anti-spoofer,40,12,198,1,11,2
189503027,amir-abdi/disentanglement-pytorch,https://api.github.com/repos/amir-abdi/disentanglement-pytorch,218,24,197,2,5,2
401131616,lingjzhu/charsiu,https://api.github.com/repos/lingjzhu/charsiu,63,13,196,8,3,2
230866910,snu-mllab/PuzzleMix,https://api.github.com/repos/snu-mllab/PuzzleMix,106,11,194,0,9,2
331238607,HikariTJU/LD,https://api.github.com/repos/HikariTJU/LD,108,21,191,24,35,2
116996379,ThibaultGROUEIX/AtlasNet,https://api.github.com/repos/ThibaultGROUEIX/AtlasNet,519,111,189,12,70,2
144081173,philtabor/Youtube-Code-Repository,https://api.github.com/repos/philtabor/Youtube-Code-Repository,510,335,188,29,17,2
161736448,ming71/toolbox,https://api.github.com/repos/ming71/toolbox,336,114,188,3,9,2
341569637,kaixindelele/DRLib,https://api.github.com/repos/kaixindelele/DRLib,204,35,185,1,9,2
173978055,lorenlugosch/end-to-end-SLU,https://api.github.com/repos/lorenlugosch/end-to-end-SLU,198,43,184,4,7,2
308676696,poloclub/dodrio,https://api.github.com/repos/poloclub/dodrio,206,23,182,1,7,2
255113085,lmbxmu/RBNN,https://api.github.com/repos/lmbxmu/RBNN,65,17,180,1,0,2
199763389,plkmo/NLP_Toolkit,https://api.github.com/repos/plkmo/NLP_Toolkit,85,25,177,4,9,2
51429766,ethen8181/programming,https://api.github.com/repos/ethen8181/programming,12,10,177,0,0,2
325758114,DingXiaoH/RepVGG,https://api.github.com/repos/DingXiaoH/RepVGG,2239,316,175,31,71,2
189060580,Dierme/latent-gan,https://api.github.com/repos/Dierme/latent-gan,41,24,175,9,3,2
275155037,EuphoriaYan/zi2zi-pytorch,https://api.github.com/repos/EuphoriaYan/zi2zi-pytorch,69,15,175,8,32,2
351878835,rhasspy/larynx,https://api.github.com/repos/rhasspy/larynx,502,30,171,39,30,2
110214171,varunagrawal/VisualQA,https://api.github.com/repos/varunagrawal/VisualQA,10,10,171,1,5,2
201755264,foamliu/Tacotron2-Mandarin,https://api.github.com/repos/foamliu/Tacotron2-Mandarin,65,22,169,2,14,2
179149086,arthurdouillard/incremental_learning.pytorch,https://api.github.com/repos/arthurdouillard/incremental_learning.pytorch,257,38,168,4,52,2
180944376,wanggrun/SYSU-30k,https://api.github.com/repos/wanggrun/SYSU-30k,140,23,166,2,14,2
147158247,SaoYan/IPMI2019-AttnMel,https://api.github.com/repos/SaoYan/IPMI2019-AttnMel,32,13,165,0,1,2
181117691,bruel-gabrielsson/TopologyLayer,https://api.github.com/repos/bruel-gabrielsson/TopologyLayer,240,58,164,19,8,2
307328126,yangxue0827/RotationDetection,https://api.github.com/repos/yangxue0827/RotationDetection,782,142,163,22,93,2
110068963,JiaxuanYou/graph-generation,https://api.github.com/repos/JiaxuanYou/graph-generation,515,112,163,14,2,2
147944890,biolib/openprotein,https://api.github.com/repos/biolib/openprotein,166,51,163,16,6,2
78238120,eladhoffer/convNet.pytorch,https://api.github.com/repos/eladhoffer/convNet.pytorch,317,81,161,11,7,2
148860881,wildltr/ptranking,https://api.github.com/repos/wildltr/ptranking,303,43,161,2,16,2
283783528,kprokofi/light-weight-face-anti-spoofing,https://api.github.com/repos/kprokofi/light-weight-face-anti-spoofing,59,20,161,23,8,2
108581328,allenai/ontoemma,https://api.github.com/repos/allenai/ontoemma,59,14,159,2,0,2
300745151,fastforwardlabs/few-shot-text-classification,https://api.github.com/repos/fastforwardlabs/few-shot-text-classification,25,13,158,10,3,2
224149885,aistairc/DeepEventMine,https://api.github.com/repos/aistairc/DeepEventMine,52,11,154,7,5,2
368755286,LiWentomng/OrientedRepPoints,https://api.github.com/repos/LiWentomng/OrientedRepPoints,73,15,149,21,9,2
188935240,cmhungsteve/TA3N,https://api.github.com/repos/cmhungsteve/TA3N,231,37,148,0,20,2
193039449,noahcao/Pixel2Mesh,https://api.github.com/repos/noahcao/Pixel2Mesh,149,23,148,9,34,2
193229860,hyunwoongko/kochat,https://api.github.com/repos/hyunwoongko/kochat,282,112,146,5,18,2
213317852,FeliMe/AudioStyleNet,https://api.github.com/repos/FeliMe/AudioStyleNet,113,24,146,3,1,2
176226132,Jungjee/RawNet,https://api.github.com/repos/Jungjee/RawNet,168,41,145,2,26,2
226357192,giandbt/synboost,https://api.github.com/repos/giandbt/synboost,40,28,145,7,14,2
93684694,awni/speech,https://api.github.com/repos/awni/speech,612,163,144,18,34,2
175570916,wmn7/ML_Practice,https://api.github.com/repos/wmn7/ML_Practice,138,110,142,2,1,2
303889047,SangbumChoi/MobileHumanPose,https://api.github.com/repos/SangbumChoi/MobileHumanPose,138,14,140,7,28,2
190099148,prrao87/fine-grained-sentiment,https://api.github.com/repos/prrao87/fine-grained-sentiment,133,63,138,2,3,2
199586819,BasBuller/PySNN,https://api.github.com/repos/BasBuller/PySNN,163,26,136,3,5,2
213550763,devzhk/Implicit-Competitive-Regularization,https://api.github.com/repos/devzhk/Implicit-Competitive-Regularization,105,17,136,2,7,2
197754993,robail-yasrab/RootNav-2.0,https://api.github.com/repos/robail-yasrab/RootNav-2.0,20,12,136,0,3,2
102359676,tangzhenyu/SemanticSegmentation_DL,https://api.github.com/repos/tangzhenyu/SemanticSegmentation_DL,1072,317,135,5,1,2
188732917,JunweiLiang/Object_Detection_Tracking,https://api.github.com/repos/JunweiLiang/Object_Detection_Tracking,299,102,135,3,42,2
157036574,lipengyuer/DataScience,https://api.github.com/repos/lipengyuer/DataScience,80,47,135,2,1,2
125699795,AaronJi/RL,https://api.github.com/repos/AaronJi/RL,22,13,135,0,0,2
292926822,aangelopoulos/conformal_classification,https://api.github.com/repos/aangelopoulos/conformal_classification,90,11,135,0,2,2
142722315,RUCDM/KB4Rec,https://api.github.com/repos/RUCDM/KB4Rec,245,47,133,3,11,2
239371413,sajjjadayobi/FaceLib,https://api.github.com/repos/sajjjadayobi/FaceLib,128,35,132,1,25,2
412273332,eubinecto/the-clean-transformer,https://api.github.com/repos/eubinecto/the-clean-transformer,55,18,131,2,12,2
173063600,analokmaus/kuma_utils,https://api.github.com/repos/analokmaus/kuma_utils,99,16,131,3,1,2
145058057,openseg-group/OCNet.pytorch,https://api.github.com/repos/openseg-group/OCNet.pytorch,804,131,130,29,37,2
274533410,shengliu66/ELR,https://api.github.com/repos/shengliu66/ELR,164,22,130,1,20,2
384387750,mindslab-ai/wavegrad2,https://api.github.com/repos/mindslab-ai/wavegrad2,84,10,130,0,1,2
348268327,BBuf/tvm_mlir_learn,https://api.github.com/repos/BBuf/tvm_mlir_learn,286,69,129,0,3,2
394846127,AngeLouCN/CaraNet,https://api.github.com/repos/AngeLouCN/CaraNet,54,159,128,0,23,2
135414388,samet-akcay/skip-ganomaly,https://api.github.com/repos/samet-akcay/skip-ganomaly,151,61,128,20,0,2
226422310,maxjiang93/space_time_pde,https://api.github.com/repos/maxjiang93/space_time_pde,73,21,128,1,3,2
222165312,Megatvini/DeepFaceForgeryDetection,https://api.github.com/repos/Megatvini/DeepFaceForgeryDetection,55,13,128,2,9,2
263067382,Ryuk17/SpeechAlgorithms,https://api.github.com/repos/Ryuk17/SpeechAlgorithms,308,103,127,0,8,2
177140934,MisaOgura/flashtorch,https://api.github.com/repos/MisaOgura/flashtorch,645,83,127,9,22,2
200440204,VITA-Group/ShapeMatchingGAN,https://api.github.com/repos/VITA-Group/ShapeMatchingGAN,365,65,127,4,24,2
338970423,dyh/a_share_pipeline,https://api.github.com/repos/dyh/a_share_pipeline,14,13,127,1,0,2
331704706,cszn/BSRGAN,https://api.github.com/repos/cszn/BSRGAN,522,84,124,16,22,2
144100685,sunset1995/pytorch-layoutnet,https://api.github.com/repos/sunset1995/pytorch-layoutnet,151,34,124,17,7,2
160703768,ManyiLi12345/GRAINS,https://api.github.com/repos/ManyiLi12345/GRAINS,67,19,124,1,9,2
310245055,chengjun/mybook,https://api.github.com/repos/chengjun/mybook,23,13,124,0,7,2
190422132,qiuqiangkong/audioset_tagging_cnn,https://api.github.com/repos/qiuqiangkong/audioset_tagging_cnn,661,156,122,41,14,2
152929105,mhagiwara/realworldnlp,https://api.github.com/repos/mhagiwara/realworldnlp,277,75,122,7,2,2
355244547,jbwang1997/OBBDetection,https://api.github.com/repos/jbwang1997/OBBDetection,271,74,122,89,91,2
239072229,lmbxmu/HRankPlus,https://api.github.com/repos/lmbxmu/HRankPlus,111,21,122,4,5,2
330511578,sxyu/svox,https://api.github.com/repos/sxyu/svox,43,16,122,4,2,2
351620435,robustness-gym/summvis,https://api.github.com/repos/robustness-gym/summvis,224,26,121,0,6,2
261923783,xiaoxuegao499/LA-DNN-for-COVID-19-diagnosis,https://api.github.com/repos/xiaoxuegao499/LA-DNN-for-COVID-19-diagnosis,57,15,121,3,1,2
305429645,timsetsfire/odsc-ml-drum,https://api.github.com/repos/timsetsfire/odsc-ml-drum,10,12,121,0,0,2
143438097,automl/pybnn,https://api.github.com/repos/automl/pybnn,103,28,120,4,4,2
277945205,aws-samples/amazon-sagemaker-bert-classify-pytorch,https://api.github.com/repos/aws-samples/amazon-sagemaker-bert-classify-pytorch,30,10,119,0,2,2
266185474,lucidrains/routing-transformer,https://api.github.com/repos/lucidrains/routing-transformer,216,26,118,10,20,2
270627298,Guzpenha/transformer_rankers,https://api.github.com/repos/Guzpenha/transformer_rankers,99,10,116,0,5,2
101130877,IcedDoggie/Micro-Expression-with-Deep-Learning,https://api.github.com/repos/IcedDoggie/Micro-Expression-with-Deep-Learning,217,98,115,34,7,2
206063080,feiyuhuahuo/Yolact_minimal,https://api.github.com/repos/feiyuhuahuo/Yolact_minimal,181,63,115,9,61,2
411181437,Javacr/PyQt5-YOLOv5,https://api.github.com/repos/Javacr/PyQt5-YOLOv5,73,21,114,21,11,2
454679953,yael-vinker/CLIPasso,https://api.github.com/repos/yael-vinker/CLIPasso,218,18,114,9,11,2
252869363,stanford-iprl-lab/torchfilter,https://api.github.com/repos/stanford-iprl-lab/torchfilter,81,12,114,1,3,2
260995802,Zzh-tju/CIoU,https://api.github.com/repos/Zzh-tju/CIoU,241,34,113,15,8,2
166385623,tanimutomo/gcmc,https://api.github.com/repos/tanimutomo/gcmc,113,32,113,2,15,2
242871155,UBCDingXin/improved_CcGAN,https://api.github.com/repos/UBCDingXin/improved_CcGAN,44,17,113,0,10,2
180529915,CoinCheung/pytorch-loss,https://api.github.com/repos/CoinCheung/pytorch-loss,1409,265,112,5,33,2
186730315,tanimutomo/partialconv,https://api.github.com/repos/tanimutomo/partialconv,33,10,112,0,0,2
296649547,jhljx/GKT,https://api.github.com/repos/jhljx/GKT,42,13,111,0,4,2
189188144,benjiebob/SMALify,https://api.github.com/repos/benjiebob/SMALify,42,10,111,9,22,2
136126907,sz128/slot_filling_and_intent_detection_of_SLU,https://api.github.com/repos/sz128/slot_filling_and_intent_detection_of_SLU,337,97,110,1,8,2
184784617,Hadrien-Cornier/E6040-super-resolution-project,https://api.github.com/repos/Hadrien-Cornier/E6040-super-resolution-project,21,14,110,0,1,2
175398101,openpifpaf/openpifpafwebdemo,https://api.github.com/repos/openpifpaf/openpifpafwebdemo,84,13,110,0,6,2
141694035,Hangz-nju-cuhk/Talking-Face-Generation-DAVS,https://api.github.com/repos/Hangz-nju-cuhk/Talking-Face-Generation-DAVS,699,164,109,42,20,2
199971064,GitHub-HongweiZhang/prediction-flow,https://api.github.com/repos/GitHub-HongweiZhang/prediction-flow,200,47,109,4,13,2
206028710,almaan/stereoscope,https://api.github.com/repos/almaan/stereoscope,41,19,109,12,19,2
266293026,sydney-machine-learning/deeplearning_timeseries,https://api.github.com/repos/sydney-machine-learning/deeplearning_timeseries,19,10,109,1,0,2
165788748,iArunava/ENet-Real-Time-Semantic-Segmentation,https://api.github.com/repos/iArunava/ENet-Real-Time-Semantic-Segmentation,252,72,107,5,20,2
222765125,peymanbateni/simple-cnaps,https://api.github.com/repos/peymanbateni/simple-cnaps,54,14,107,0,5,2
179858671,luigifreda/pyslam,https://api.github.com/repos/luigifreda/pyslam,1113,207,106,5,70,2
239415853,Roytsai27/Dual-Attentive-Tree-aware-Embedding,https://api.github.com/repos/Roytsai27/Dual-Attentive-Tree-aware-Embedding,40,14,106,0,4,2
304610043,Unipisa/diaparser,https://api.github.com/repos/Unipisa/diaparser,39,10,106,9,2,2
263284828,THUwangcy/ReChorus,https://api.github.com/repos/THUwangcy/ReChorus,299,64,105,2,31,2
141938821,koulanurag/mmn,https://api.github.com/repos/koulanurag/mmn,38,11,105,0,3,2
150584322,jungomi/math-formula-recognition,https://api.github.com/repos/jungomi/math-formula-recognition,187,53,104,11,7,2
283370758,xiangzhang1015/Deep-Learning-for-BCI,https://api.github.com/repos/xiangzhang1015/Deep-Learning-for-BCI,29,12,104,1,2,2
